Price,Locality,Area,latitude,longitude,BHK,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft,Price_per_SqFt,Avg_Price,Avg_Price_Per_SqFt,Listing_Count,Price_Tag
3300000.0,"Indirapuram, Ghaziabad, Delhi NCR",850.0,28.6493479,77.3696259,2.0,2.0,1.0,Ready to Move,Resale,1.0,Semi-Furnished,,,Individual House,"


                                  Builder Floor Apartment is located at the advantageous 1st floor in a tower of total 3 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. The location has easy access to, Oriental Bank (0 km ), Scope Hospital (0 km ), Omaxe Mall (1 km ) and Babu Banarsi Das College (3 km ). 
                            
more

",3882.352941176471,3882.3529411764707,5144382.02,4967.61,89,Underpriced (>20% below avg)
4800000.0,"Greater Noida West, Greater Noida, Delhi NCR",1245.0,28.606945,77.455578568448,3.0,2.0,4.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                        This Multistorey Apartment is located at 18th floor in a building of total 25 floors. 
                    
                ",3855.421686746988,3855.421686746988,5823529.41,4061.23,34,Fair Market Price
4500000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1000.0,28.6900486,77.3405361,3.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",4500.0,4500.0,5041250.0,4254.38,8,Fair Market Price
3500000.0,"Sahibabad, Ghaziabad, Delhi NCR",891.0,28.6644882,77.3474938,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                        This spacious Builder Floor Apartment is located at 2nd floor in a tower of total 2 floors. Prime facilities are easily accessible from this place with Oriental Bank of Commerce (1 km ). Other key neighbourhood are Delhi College of Studies (1 km ). 
                    
                ",3928.170594837261,3928.1705948372614,4335000.0,4420.58,22,Fair Market Price
5000000.0,"Gyan Khand 1, Ghaziabad, Delhi NCR",1300.0,28.641779,77.3502969,3.0,2.0,,Ready to Move,Resale,1.0,Semi-Furnished,,,Flat,"
                    
                    
                    
                        This Builder Floor Apartment is located at Ground floor in a building of total 3 floors. This spacious Builder Floor Apartment was constructed approx. 5 to 10 years years back. 
                    
                ",3846.153846153846,3846.153846153846,7500000.0,4874.22,3,Underpriced (>20% below avg)
7000000.0,"Techzone 4, Greater Noida, Delhi NCR",1610.0,28.5859957,77.4338341,3.0,3.0,5.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",4347.826086956522,4347.826086956522,5827272.73,4173.96,11,Overpriced (>20% above avg)
8000000.0,"Sector 82, Faridabad, Delhi NCR",2032.0,28.3926115,77.3573515,3.0,4.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3937.007874015748,3937.0078740157483,6833333.33,4241.52,3,Fair Market Price
11000000.0,"Sector 89A, Gurgaon, Delhi NCR",1750.0,28.4321283,76.9414616,3.0,3.0,,,Resale,,Semi-Furnished,,,Flat,"
",6285.714285714285,6285.714285714285,11800000.0,6073.09,2,Fair Market Price
3700000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1150.0,28.7021977114852,77.405969702763,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1150 sq-ft, it is a good location property. Please contact for more details.
                    
                ",3217.391304347826,3217.391304347826,3405769.23,3374.03,104,Fair Market Price
5500000.0,"Shahdara, New Delhi - East, Delhi NCR",900.0,28.6824951171875,77.26712799072266,3.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,Rashan Office,Individual House,"
                    
                    
                    
                       Near By Metro Stations and walking distance to the market Near by Schools and temples
                    
                ",6111.111111111111,6111.111111111111,7564000.0,6243.0,5,Underpriced (>20% below avg)
6000000.0,"Vasundhara, Ghaziabad, Delhi NCR",1100.0,28.659557,77.3747659,2.0,2.0,2.0,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"


                                Multistorey Apartment is located at the advantageous 3rd floor in a tower of total 3 floors. This spacious Multistorey Apartment was constructed approx. 15 to 20 years years back. The location has easy access to, Bank of Baroda (0 km ), Sun Rise Mall (1 km ), Bhagat Hospital (1 km ) and Vaishali Metro Station (4 km ).
                            
more

",5454.545454545455,5454.545454545455,5094444.44,4936.57,9,Fair Market Price
3000000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",899.0,28.70405387878418,77.43733215332031,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3337.0411568409345,3337.0411568409345,3405769.23,3374.03,104,Fair Market Price
10500000.0,"Sector 77, Gurgaon, Delhi NCR",1822.0,28.3824895,76.9823169,3.0,3.0,2.0,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
                    
                    
                    
                       property is in a good locality
                    
                ",5762.897914379802,5762.897914379802,10108888.89,5843.05,9,Fair Market Price
3550000.0,"Sector 1 Vasundhara, Ghaziabad, Delhi NCR",750.0,28.664996,77.3898739,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,Near Amity international school,Individual House,"
                    
                    
                    
                       Its a very good location, on road in vasundhara sector 1,bearby market, 3top school nearby, metro within4km
                    
                ",4733.333333333333,4733.333333333333,3592857.14,4301.18,7,Fair Market Price
3000000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1125.0,28.6336095,77.4713825,2.0,2.0,,Ready to Move,Resale,1.0,Unfurnished,,,Flat,"
",2666.6666666666665,2666.6666666666665,3090909.09,3175.02,11,Fair Market Price
5500000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",1200.0,28.619316,77.033262,3.0,2.0,2.0,Ready to Move,Resale,1.0,Furnished,,,Flat,"
",4583.333333333333,4583.333333333333,4771428.57,4962.38,7,Fair Market Price
12600000.0,"Sector 89A, Gurgaon, Delhi NCR",2150.0,28.437583,76.946194,3.0,3.0,4.0,,Resale,1.0,Semi-Furnished,2.0,,Flat,"
                    
                    
                    
                       Low Density Premium Project on Dwarka expressway in 11 acres having only 428 flats in 6 towers.
                    
                ",5860.46511627907,5860.46511627907,11800000.0,6073.09,2,Fair Market Price
6850000.0,"Sector 86, Gurgaon, Sector 86, Gurgaon, Delhi NCR",1360.0,28.3981,76.93333,2.0,2.0,3.0,Ready to Move,Resale,804.0,,4.0,close to express way and proposed metro station,Flat,"
                    
                    
                    
                       near to all educational institutions, petrol pump, societies near by, mall near buy, shops within society
                    
                ",5036.764705882353,5036.764705882353,8225000.0,5761.63,2,Fair Market Price
3700000.0,"Ramprastha Colony, Ghaziabad, Delhi NCR",800.0,28.6589432,77.32223,2.0,2.0,,Ready to Move,Resale,1.0,Semi-Furnished,,,Flat,"
",4625.0,4625.0,4900000.0,5153.2,6,Underpriced (>20% below avg)
5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",960.0,28.6379678737937,77.3481673113657,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",5729.166666666667,5729.166666666667,5144382.02,4967.61,89,Fair Market Price
7080000.0,"Sector 88, Faridabad, Delhi NCR",1875.0,28.420501,77.356478,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",3776.0,3776.0,6559285.71,3975.5,14,Fair Market Price
3300000.0,"Mehrauli, New Delhi - South, Delhi NCR",750.0,28.5201861,77.179158,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",4400.0,4400.0,3212500.0,4209.38,4,Fair Market Price
10000000.0,"Sector 67, Gurgaon, Delhi NCR",1488.0,28.386595,77.0605754,3.0,3.0,,Ready to Move,Resale,,Furnished,,,Individual House,"
",6720.430107526881,6720.430107526881,11356250.0,6471.16,8,Fair Market Price
8500000.0,"Sector 95, Gurgaon, Delhi NCR",1910.0,28.420952,76.910875,3.0,3.0,3.0,Ready to Move,Resale,1.0,,2.0,,Flat,"
                    
                    
                    
                       Wooden flooring in the Master Bedroom, 3 Balconies with sliding doors. On the 10th floor with cross ventilation and sunlight.
                    
                ",4450.261780104712,4450.261780104712,7175000.0,4485.39,4,Fair Market Price
7500000.0,"G T Road, Ghaziabad, Delhi NCR",1690.0,28.6769466,77.3959458,3.0,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,,,Flat,"
",4437.869822485207,4437.869822485207,6842857.14,4123.85,7,Fair Market Price
6000000.0,"Sohna, Gurgaon, Delhi NCR",1264.0,28.266656,77.064897,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1264 sq-ft, it is a good location property. Please contact for moreDetails.
                    
                ",4746.835443037975,4746.835443037975,5228571.43,4658.08,7,Fair Market Price
3000000.0,"Yamuna Expressway, Greater Noida, Delhi NCR",1000.0,28.309616,77.55859,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                        This spacious Multistorey Apartment is located at 21th floor in a tower of total 26 floors. 
                    
                ",3000.0,3000.0,4305500.0,3713.84,20,Underpriced (>20% below avg)
4800000.0,"Kiran Garden, New Delhi - West, Delhi NCR",900.0,28.61848831176757,77.04781341552734,3.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
                    
                    
                    
                       Builder floor apartment is available for sale. It has a covered area of 1850 sq-ft, it is a good location property. Please contact for more details.
                    
                ",5333.333333333333,5333.333333333333,4800000.0,5267.81,3,Fair Market Price
3200000.0,"Greater Noida West, Greater Noida, Delhi NCR",875.0,28.606945,77.455578568448,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",3657.142857142857,3657.1428571428573,4043050.85,3880.81,59,Underpriced (>20% below avg)
4280000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1475.0,28.701837981083,77.423206716491,3.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",2901.694915254237,2901.6949152542375,4899491.53,3482.87,59,Fair Market Price
8300000.0,"Subhash Nagar, New Delhi - West, Delhi NCR",1000.0,28.638351440429688,77.11314392089844,2.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       Builder floor apartment is available for sale. It has covered area 1000 sq-ft, it is 2 BHK apartment. Please contact for more details.
                    
                ",8300.0,8300.0,8150000.0,7786.36,2,Fair Market Price
3500000.0,"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",950.0,28.6809994,77.356998,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3684.2105263157896,3684.2105263157896,3512500.0,4301.34,8,Fair Market Price
10000000.0,"Sector 75, Noida, Delhi NCR",1732.0,28.576256,77.383182,3.0,3.0,,Ready to Move,Resale,,,,,Individual House,"
",5773.672055427252,5773.6720554272515,8585714.29,5670.65,7,Fair Market Price
5500000.0,"Chhattarpur, New Delhi - South, Delhi NCR",1100.0,28.4958944,77.1859976,3.0,2.0,1.0,Ready to Move,Resale,1.0,Semi-Furnished,,I P S R College,Flat,"


                                Freehold Builder Floor Apartment is located at the advantageous 1st floor in a tower of total 5 floors. It is a relatively new property with construction age less than 5 yrs. Flooring of type Marble covers maximum part of the house. The location has easy access to, Oxford Angel Public School (0 km ), Abdul Gaffar Khan Market (0 km ), Apex Hospital (1 km ) and Chattarpur Metro Station (3 km ).
                            
more

",5000.0,5000.0,6375000.0,5577.35,4,Fair Market Price
6700000.0,"Pari Chowk, Greater Noida, Delhi NCR",1620.0,28.4610379345846,77.5076273348648,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",4135.802469135802,4135.802469135802,6945000.0,4344.48,6,Fair Market Price
2600000.0,"Lal Kuan, Ghaziabad, Delhi NCR",750.0,28.6336095,77.4713825,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",3466.6666666666665,3466.6666666666665,3090909.09,3175.02,11,Fair Market Price
4800000.0,"Chi 5, Greater Noida, Delhi NCR",1025.0,28.430981,77.507275,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",4682.926829268293,4682.926829268293,3700000.0,3651.1,8,Overpriced (>20% above avg)
8200000.0,"Sector 95, Gurgaon, Delhi NCR",1910.0,28.420952,76.910875,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",4293.193717277487,4293.193717277487,7175000.0,4485.39,4,Fair Market Price
4600000.0,"Sector 76, Noida, Sector 76, Noida, Delhi NCR",1015.0,28.5654147528131,77.383196,2.0,2.0,2.0,Ready to Move,Resale,1.0,,2.0,Near 100 Mtr. METRO Station,Flat,"


                                Fully modular kitchen, Wooden almira fitted in two rooms, Wooden flooring master bed room,Fitted ro system,Main gate (Iron)  fitted,Curtain rods fitted all window,Igl connection installed ,Fan fitted, All rooms & hall one side texture paint.
                            
more

",4532.019704433497,4532.019704433497,5350000.0,5294.3,5,Fair Market Price
8920000.0,"Dwarka, New Delhi - Dwarka, Delhi NCR",900.0,28.57331085205078,77.04484558105469,3.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",9911.111111111111,9911.111111111111,13384000.0,8718.55,5,Underpriced (>20% below avg)
11000000.0,"Sector 21 Surya Vihar-, Gurgaon, Delhi NCR",1900.0,28.517671585083008,77.07597351074219,3.0,3.0,2.0,Ready to Move,Resale,,Semi-Furnished,,kapashera border,Flat,"
                    
                    
                    
                       overall carpet area is well planned and rooms are big
                    
                ",5789.473684210527,5789.473684210527,11000000.0,6248.4,2,Fair Market Price
9200000.0,"Sector 37D, Gurgaon, Delhi NCR",1813.0,28.45251307,76.97627035,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                        This Multistorey Apartment is located at 12th floor in a building of total 18 floors. Prime facilities are easily accessible from this place with Blue Max India (1 km ). Other key neighbourhood are Gurgaon Central Cooperative Bank (1 km ). 
                    
                ",5074.46221731936,5074.46221731936,8826923.08,5151.39,26,Fair Market Price
6240000.0,"Sector 168, Noida, Delhi NCR",1415.0,28.497364,77.4100482399016,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",4409.893992932863,4409.893992932863,6515714.29,4359.62,7,Fair Market Price
9000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1580.0,28.6374640404975,77.3957075020488,3.0,3.0,4.0,Ready to Move,Resale,,,,,Flat,"


                                Located on delhiMeerut expressway, has been able to establish a strong image as a residential subUrbia with social infrastructure, multiplexes, shopping malls, ecology, educational centres and city infrastructure like metro rail, flyovers, byPasses, water supply and adequate power. It is the prime residential area and most preferred locality in ncr due to its proximity to delhi.
                            
more

",5696.202531645569,5696.202531645569,8330000.0,5450.24,10,Fair Market Price
3220000.0000000005,"Sector 37C, Gurgaon, Delhi NCR",810.0,28.447866,76.98171288,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",3975.308641975309,3975.308641975309,6001666.67,4998.64,12,Underpriced (>20% below avg)
3340000.0,"Raj Nagar Extension, Ghaziabad., Raj Nagar Extension, Ghaziabad, Delhi NCR",1152.0,28.7224383710452,77.4460352324498,2.0,2.0,4.0,Ready to Move,New Property,1.0,,2.0,,Flat,"
                    
                    
                    
                       New flat available for sale, Moti Residency is one of the popular residential developments in Raj Nagar Extension, neighborhood of Ghaziabad.
                    
                ",2899.305555555556,2899.3055555555557,3420000.0,3019.16,2,Fair Market Price
2600000.0,"Bahrampur, Ghaziabad, Delhi NCR",800.0,28.63363759,77.40378377,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Green Hotel NH24 Highway,Flat,"


                                Unione Residency in NH24 Highway, Ghaziabad is a residential property.The project offers Apartment with perfect combination of contemporary architecture and features to provide comfortable living.The size of the Apartment is 750 sqft. Unione Residency offers facilities such as Gymnasium and Lift. It also offers services like Community hall.It also offers Car parking. 24 hrs Electric & water available. Bank loan approved from many banks. It is a ready to move project.The project is spread over a total area of 12.5 acres of land.
                            
more

",3250.0,3250.0,2600000.0,3531.05,3,Fair Market Price
6800000.0,"Sector 88, Faridabad, Delhi NCR",1661.0,28.4166908888947,77.354919473033,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1661 sq-ft, it is a good location property. Please contact for more details.
                    
                ",4093.919325707405,4093.9193257074053,6559285.71,3975.5,14,Fair Market Price
4500000.0,"Shakarpur, New Delhi - East, Delhi NCR",950.0,28.6287985,77.2800824,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                        Expected price for this Unit is around 45 Lac. It has 950 Sq-ft of covered area. It is on 2nd level out of 4 floors in its building and is also spacious enough for a family. This one is a 2 bed room apartment in Shakarpur. 
                    
                ",4736.8421052631575,4736.8421052631575,4450000.0,5301.75,2,Fair Market Price
5500000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1685.0,28.6244715,77.4383996,3.0,2.0,,Ready to Move,Resale,1.0,,2.0,,Individual House,"
                    
                    
                    
                       Centrally located easy to commute Metro
                    
                ",3264.094955489614,3264.094955489614,5810000.0,3391.15,8,Fair Market Price
4800000.0,"Surajpur, Greater Noida, Surajpur, Greater Noida, Delhi NCR",1195.0,28.5116300715377,77.5200478811992,3.0,3.0,2.0,Ready to Move,Resale,1.0,,,,Flat,"
                    
                    
                    
                       This spacious multistory apartment is located at 10th floor in a tower of total 18 floors. The multistory apartment is newly constructed and ready to move in
                    
                ",4016.73640167364,4016.73640167364,7650000.0,4501.25,2,Underpriced (>20% below avg)
4500000.0,"Zeta 1, Greater Noida, Delhi NCR",1200.0,28.4993735437355,77.5189461311465,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",3750.0,3750.0,3921538.46,3614.17,13,Fair Market Price
7700000.0,"Ashok Vihar Phase 3 Extension, Gurgaon, Delhi NCR",1350.0,28.4941085,77.0257,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",5703.703703703704,5703.7037037037035,4733333.33,4493.83,3,Overpriced (>20% above avg)
9500000.0,"Sector 21C, Faridabad, Delhi NCR",1800.0,28.4331715982298,77.2914456607069,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",5277.777777777777,5277.777777777777,9400000.0,5433.25,4,Fair Market Price
5310000.0,"Shakti Khand 2, Ghaziabad, Delhi NCR",1100.0,28.6467392,77.3709475,3.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",4827.272727272727,4827.272727272727,6051250.0,4958.89,8,Fair Market Price
7600000.0,"Sector 37C, Gurgaon, Delhi NCR",1875.0,28.449384,76.98441,3.0,3.0,2.0,Ready to Move,New Property,1.0,,2.0,Hero honda chowk,Flat,"
                    
                    
                    
                       resale 3bhk Multistorey apartment is available for sale direct from owner.  Price includes everything PLC, covered parking, club, EDC and IDC. This apartment has 3 bed and 3 bath with 3 balconies. Contact for more details.
                    
                ",4053.3333333333335,4053.3333333333335,8105000.0,4578.35,8,Fair Market Price
5900000.0,"Sector 80, Faridabad, Delhi NCR",1380.0,28.3751182042664,77.3487447637588,3.0,2.0,,Ready to Move,Resale,1.0,,,,Individual House,"
",4275.36231884058,4275.36231884058,6163333.33,4045.31,3,Fair Market Price
4700000.0,"Sector 85, Faridabad, Delhi NCR",1200.0,28.4042306,77.3559561,3.0,2.0,2.0,Ready to Move,Resale,1.0,,0.0,Near to main road,Flat,"
                    
                    
                    
                       Spacious flat on a low rise apartment. A lot of greenery around.
                    
                ",3916.6666666666665,3916.6666666666665,5133333.33,3593.54,6,Fair Market Price
3200000.0,"NH 24, Ghaziabad, Delhi NCR",1000.0,28.630654,77.436644,2.0,2.0,1.0,Ready to Move,Resale,,,,abes engineering college,Individual House,"
                    
                    
                    
                       This Multistorey Apartment is located at 25th floor in a building of total 25 floors.
                    
                ",3200.0,3200.0,3199285.71,3450.89,42,Fair Market Price
7200000.0,"Sector 85, Gurgaon, Delhi NCR",1670.0,28.405706,76.953427,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"


                                 This Multistorey Apartment is located at 5th floor in a building of total 12 floors. The location has easy access to, SRS Hospital (3 km ), Indian Institute of Planning and Management (12 km ), Basai Dhankot Railway Station (13 km ) and Scottish Mall (15 km ). 
                            
more

",4311.377245508982,4311.377245508982,7524444.44,4609.8,9,Fair Market Price
6200000.0,"Sector 118, Noida, Delhi NCR",1255.0,28.580262,77.403976,3.0,2.0,3.0,Ready to Move,New Property,,,,Parthala chowk,Flat,"
",4940.239043824701,4940.239043824701,6940000.0,4957.35,5,Fair Market Price
3000000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",899.0,28.7040534,77.4373305,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Individual House,"
",3337.0411568409345,3337.0411568409345,3405769.23,3374.03,104,Fair Market Price
4000000.0,"Sector 102, Gurgaon, Delhi NCR",850.0,28.474268,76.96496,2.0,2.0,1.0,Ready to Move,Resale,,,,,Individual House,"
",4705.882352941177,4705.882352941177,4512500.0,5998.04,8,Fair Market Price
3500000.0,"NH-58 Raj Nagar Extension Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",950.0,28.700114119298,77.4262625120552,2.0,2.0,,Ready to Move,Resale,1.0,,,,Flat,"
",3684.2105263157896,3684.2105263157896,3550000.0,3633.15,2,Fair Market Price
5650000.0,"Noida Extension, Greater Noida, Delhi NCR",1459.0,28.605871,77.450236,3.0,3.0,,,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",3872.5154215215903,3872.5154215215903,5540000.0,3834.5,24,Fair Market Price
3500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",995.0,28.703253,77.4212420699908,2.0,2.0,3.0,Ready to Move,New Property,1.0,,,Delhi - Meerut bypass,Flat,"
                    
                    
                    
                       Good property in Rajnagar extension, near school and proposed cricket stadium with in 1 km. And metro with in 6 km.
                    
                ",3517.5879396984924,3517.5879396984924,3405769.23,3374.03,104,Fair Market Price
4900000.0,"Greater Noida West, Greater Noida, Delhi NCR",1200.0,28.60595893859864,77.44451141357422,2.0,2.0,4.0,Ready to Move,Resale,,Furnished,,,Individual House,"
",4083.3333333333335,4083.3333333333335,4043050.85,3880.81,59,Overpriced (>20% above avg)
6500000.0,"Ahinsa Khand 1, Ghaziabad, Delhi NCR",1375.0,28.6402995,77.369307,3.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",4727.272727272727,4727.272727272727,7250000.0,4855.85,2,Fair Market Price
7000000.0,"Vasant Kunj Enclave, New Delhi - South, Delhi NCR",1200.0,28.52470970153809,77.13414764404297,3.0,3.0,2.0,Ready to Move,New Property,,Semi-Furnished,,vasant health centre,Flat,"
",5833.333333333333,5833.333333333333,6750000.0,6355.82,2,Fair Market Price
4700000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1040.0,28.509118,77.413416,2.0,2.0,3.0,Ready to Move,Resale,,,,Alphathum,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1040 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",4519.2307692307695,4519.2307692307695,5201428.57,4985.67,14,Fair Market Price
11200000.000000002,"Sector 47, Gurgaon, Delhi NCR",1600.0,28.4258675,77.0475735,3.0,3.0,3.0,Ready to Move,Resale,1.0,Semi-Furnished,,,Flat,"
",7000.000000000001,7000.000000000001,13366666.67,8028.15,6,Fair Market Price
10500000.0,"Sector 107, Noida, Delhi NCR",1730.0,28.5500058156014,77.3758201622555,3.0,4.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",6069.364161849711,6069.364161849711,10215000.0,6205.47,4,Fair Market Price
4280000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1475.0,28.7040534,77.4373305,3.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Individual House,"
                    
                    
                    
                        This Multistorey Apartment is located at 12th floor in a building of total 14 floors. 
                    
                ",2901.694915254237,2901.6949152542375,4899491.53,3482.87,59,Fair Market Price
8700000.0,"Sector 83, Gurgaon, Sector 83, Gurgaon, Delhi NCR",1733.0,28.399598,76.97150985,3.0,3.0,3.0,Ready to Move,Resale,1.0,,2.0,NH 8 and Dwarka Expressway,Flat,"
                    
                    
                    
                       3 BHK Apartmant available for sale in Vatika Gurgaon 21, Easy connectiivty from NH 8 and dwarak expressway
                    
                ",5020.196191575303,5020.196191575303,9500000.0,5408.54,7,Fair Market Price
4200000.0,"Sahibabad, Ghaziabad, Delhi NCR",995.0,28.6644882,77.3474938,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4221.105527638191,4221.105527638191,4335000.0,4420.58,22,Fair Market Price
4900000.0,"Ramprastha Colony, Ghaziabad, Delhi NCR",900.0,28.6589432,77.32223,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",5444.444444444444,5444.444444444444,4900000.0,5153.2,6,Fair Market Price
4600000.0,"Raj Nagar Extension, Ghaziabad, Garhi, Ghaziabad, Delhi NCR",1175.0,28.703253,77.4212420699908,3.0,2.0,2.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1175 sq-ft, it is a good location property. Please contact for more details.
                    
                ",3914.893617021277,3914.8936170212764,4957500.0,3744.84,4,Fair Market Price
9000000.0,"C-16, Greater Noida, Delhi NCR",1810.0,28.453581,77.556221,4.0,3.0,4.0,Ready to Move,Resale,,,,,Flat,"
",4972.375690607735,4972.375690607735,7350000.0,4521.9,2,Overpriced (>20% above avg)
5000000.0,"Sector 1, Greater Noida, Delhi NCR",1441.0,28.5668164323845,77.4477516140113,3.0,3.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                        This Multistorey Apartment is located at 9th floor in a building of total 15 floors. The Multistorey Apartment is newly constructed. 
                    
                ",3469.8126301179736,3469.8126301179736,5155000.0,3711.1,8,Fair Market Price
13500000.0,"Sector 52, Gurgaon, Delhi NCR",2000.0,28.438262,77.0793005,3.0,3.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,,,Flat,"


                                 This Builder Floor Apartment is located at 2nd floor in a building of total 2 floors. This spacious Builder Floor Apartment was constructed approx. 5 to 10 years years back. Prime facilities are easily accessible from this place with Artemis Hospital (0 km ). Other key neighbourhood are Gurgaon Central Cooperative Bank (0 km ). 
                            
more

",6750.0,6750.0,12833333.33,6157.41,3,Fair Market Price
7000000.0,"Sector 92, Gurgaon, Delhi NCR",1770.0,28.4096109,76.9141943,3.0,3.0,3.0,Ready to Move,Resale,1.0,Unfurnished,,,Flat,"
                    
                    
                    
                         Multistorey Apartment is located at the advantageous 12th floor in a tower of total 15 floors. The Multistorey Apartment is newly constructed. 
                    
                ",3954.8022598870057,3954.8022598870057,7857142.86,4902.2,14,Fair Market Price
4990000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",910.0,28.6212874,77.0530735,3.0,2.0,,Ready to Move,Resale,8.0,,1.0,Nawada metro station,Individual House,"


                                Property is strategically located, around 400 meters from Dwarka sector 3Stones throw away from Nawada metro station and DPS Dwarka 4 mins walking from Nawada metro stationConvenient traveling using Dwarka Palam road, avoid Uttam Nagar trafficVery broad 18 ft road in front Car parking and lift availableClean, green, and safe locality with RWATwo green parks in proximity of 1km
                            
more

",5483.516483516483,5483.516483516483,4798571.43,5131.94,7,Fair Market Price
5800000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1730.0,28.631927,77.437442,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",3352.601156069364,3352.601156069364,5473200.0,3334.53,25,Fair Market Price
